,0,classification,language,vowel,file
2867,0.08420884422957892,oʊ,EN,ɑ,EN770
2868,0.038098353333771186,u,EN,ɑ,EN770
2869,0.039489530771970704,ʊ,EN,ɑ,EN770
2870,0.00317530358443033,i,EN,ɑ,EN772
2871,0.00612629172392185,ɪ,EN,ɑ,EN772
2872,0.008722452493384429,eɪ,EN,ɑ,EN772
2873,0.01547089144587512,ɛ,EN,ɑ,EN772
2874,0.24839639365673066,æ,EN,ɑ,EN772
2875,0.57603420317173,ɑ,EN,ɑ,EN772
2876,0.05333873294293877,ʌ,EN,ɑ,EN772
2877,0.05778606571257109,oʊ,EN,ɑ,EN772
2878,0.014474126696586561,u,EN,ɑ,EN772
2879,0.01647550873458382,ʊ,EN,ɑ,EN772
2880,0.04538924396038051,i,EN,ʌ,EN1439
2881,0.09810493253171439,ɪ,EN,ʌ,EN1439
2882,0.02494086567312474,eɪ,EN,ʌ,EN1439
2883,0.0802763361483812,ɛ,EN,ʌ,EN1439
2884,0.09715382754802698,æ,EN,ʌ,EN1439
2885,0.09481570124626156,ɑ,EN,ʌ,EN1439
2886,0.38317415714263914,ʌ,EN,ʌ,EN1439
2887,0.04438143484294411,oʊ,EN,ʌ,EN1439
2888,0.054847225174307776,u,EN,ʌ,EN1439
2889,0.07691627256572243,ʊ,EN,ʌ,EN1439
2890,0.025096126273274365,i,EN,ʌ,EN1511
2891,0.1620431654155254,ɪ,EN,ʌ,EN1511
2892,0.021528202854096835,eɪ,EN,ʌ,EN1511
2893,0.32651107013225555,ɛ,EN,ʌ,EN1511
2894,0.02853831872344011,æ,EN,ʌ,EN1511
2895,0.024592302367091128,ɑ,EN,ʌ,EN1511
2896,0.2434779509902,ʌ,EN,ʌ,EN1511
2897,0.023334068804979284,oʊ,EN,ʌ,EN1511
2898,0.06316229514777656,u,EN,ʌ,EN1511
2899,0.08171650692820545,ʊ,EN,ʌ,EN1511
2900,0.023483505658805328,i,EN,ʌ,EN1514
2901,0.07090336401015515,ɪ,EN,ʌ,EN1514
2902,0.013156291842460583,eɪ,EN,ʌ,EN1514
2903,0.10923568233847611,ɛ,EN,ʌ,EN1514
2904,0.04867604635655874,æ,EN,ʌ,EN1514
2905,0.07578580006957052,ɑ,EN,ʌ,EN1514
2906,0.5304860919713974,ʌ,EN,ʌ,EN1514
2907,0.02457425091415639,oʊ,EN,ʌ,EN1514
2908,0.041007595323026134,u,EN,ʌ,EN1514
2909,0.06269137039780612,ʊ,EN,ʌ,EN1514
2910,0.0132939482107758,i,EN,ʌ,EN1599
2911,0.04102062545716757,ɪ,EN,ʌ,EN1599
2912,0.014435084909200622,eɪ,EN,ʌ,EN1599
2913,0.09493360593914982,ɛ,EN,ʌ,EN1599
2914,0.06354354396462436,æ,EN,ʌ,EN1599
2915,0.17719633132219315,ɑ,EN,ʌ,EN1599
2916,0.31878970116376876,ʌ,EN,ʌ,EN1599
2917,0.10761996358633037,oʊ,EN,ʌ,EN1599
2918,0.08588126152753828,u,EN,ʌ,EN1599
2919,0.08328592367470258,ʊ,EN,ʌ,EN1599
2920,0.019581550173461387,i,EN,ʌ,EN1602
2921,0.09863792732357976,ɪ,EN,ʌ,EN1602
2922,0.02527311630547042,eɪ,EN,ʌ,EN1602
2923,0.19681620895862578,ɛ,EN,ʌ,EN1602
2924,0.052110310830175845,æ,EN,ʌ,EN1602
2925,0.06754665747284884,ɑ,EN,ʌ,EN1602
2926,0.4710239708423615,ʌ,EN,ʌ,EN1602
2927,0.02025970257818693,oʊ,EN,ʌ,EN1602
2928,0.016760055255144783,u,EN,ʌ,EN1602
2929,0.03199049755930896,ʊ,EN,ʌ,EN1602
2930,0.012458546226844171,i,EN,ʌ,EN2003
2931,0.03881099037826055,ɪ,EN,ʌ,EN2003
2932,0.01119625661522146,eɪ,EN,ʌ,EN2003
2933,0.043783830106258345,ɛ,EN,ʌ,EN2003
2934,0.0598490078002214,æ,EN,ʌ,EN2003
2935,0.08671300634741781,ɑ,EN,ʌ,EN2003
2936,0.4446552634239197,ʌ,EN,ʌ,EN2003
2937,0.08793340921401972,oʊ,EN,ʌ,EN2003
2938,0.07126193679869168,u,EN,ʌ,EN2003
2939,0.14333777874708173,ʊ,EN,ʌ,EN2003
2940,0.014618106186389859,i,EN,ʌ,EN2178
2941,0.04626533016562456,ɪ,EN,ʌ,EN2178
2942,0.015481663495302143,eɪ,EN,ʌ,EN2178
2943,0.050893533602356864,ɛ,EN,ʌ,EN2178
2944,0.10696872398257251,æ,EN,ʌ,EN2178
2945,0.2678961455821991,ɑ,EN,ʌ,EN2178
2946,0.3634979084134102,ʌ,EN,ʌ,EN2178
2947,0.06458829306066032,oʊ,EN,ʌ,EN2178
2948,0.023719405941665123,u,EN,ʌ,EN2178
2949,0.046070874109864185,ʊ,EN,ʌ,EN2178
2950,0.01464973557740445,i,EN,ʌ,EN2220
2951,0.03784962054342028,ɪ,EN,ʌ,EN2220
2952,0.01205242164432998,eɪ,EN,ʌ,EN2220
2953,0.0898786216974258,ɛ,EN,ʌ,EN2220
2954,0.1555753648281097,æ,EN,ʌ,EN2220
2955,0.19446666389703748,ɑ,EN,ʌ,EN2220
2956,0.40878824293613436,ʌ,EN,ʌ,EN2220
2957,0.027413039095699743,oʊ,EN,ʌ,EN2220
2958,0.022617192566394766,u,EN,ʌ,EN2220
2959,0.03670910708606238,ʊ,EN,ʌ,EN2220
2960,0.01893627252429719,i,EN,ʌ,EN2733
2961,0.034580769017338704,ɪ,EN,ʌ,EN2733
2962,0.00838115094229574,eɪ,EN,ʌ,EN2733
2963,0.032859856262803036,ɛ,EN,ʌ,EN2733
2964,0.04775403924286361,æ,EN,ʌ,EN2733
2965,0.09208799898624416,ɑ,EN,ʌ,EN2733
2966,0.47533523142337797,ʌ,EN,ʌ,EN2733
2967,0.09136250093579287,oʊ,EN,ʌ,EN2733
2968,0.0768622554838657,u,EN,ʌ,EN2733
2969,0.12183994427323339,ʊ,EN,ʌ,EN2733
2970,0.00885621588677161,i,EN,ʌ,EN362
2971,0.027747340127825697,ɪ,EN,ʌ,EN362
2972,0.01412988500669594,eɪ,EN,ʌ,EN362
2973,0.08093120381236073,ɛ,EN,ʌ,EN362
2974,0.08067117035388942,æ,EN,ʌ,EN362
2975,0.1560383543372154,ɑ,EN,ʌ,EN362
2976,0.4697198122739792,ʌ,EN,ʌ,EN362
2977,0.06329331919550893,oʊ,EN,ʌ,EN362
2978,0.03144751377403733,u,EN,ʌ,EN362
2979,0.0671651687473058,ʊ,EN,ʌ,EN362
2980,0.00669600632973011,i,EN,ʌ,EN454
2981,0.025042105372995088,ɪ,EN,ʌ,EN454
2982,0.013559448346495548,eɪ,EN,ʌ,EN454
2983,0.09759151637554166,ɛ,EN,ʌ,EN454
2984,0.14113238155841826,æ,EN,ʌ,EN454
2985,0.2293461263179779,ɑ,EN,ʌ,EN454
2986,0.3921689122915268,ʌ,EN,ʌ,EN454
2987,0.04766600653529161,oʊ,EN,ʌ,EN454
2988,0.01582696326076979,u,EN,ʌ,EN454
2989,0.030970532074570623,ʊ,EN,ʌ,EN454
2990,0.014807012211531351,i,EN,ʌ,EN456
2991,0.05255311112850901,ɪ,EN,ʌ,EN456
2992,0.012277252227067891,eɪ,EN,ʌ,EN456
2993,0.10292632654309267,ɛ,EN,ʌ,EN456
2994,0.1921921372413635,æ,EN,ʌ,EN456
2995,0.3574662059545517,ɑ,EN,ʌ,EN456
2996,0.17299916148185726,ʌ,EN,ʌ,EN456
2997,0.04241679273545737,oʊ,EN,ʌ,EN456
2998,0.026119922660291145,u,EN,ʌ,EN456
2999,0.026242096349596938,ʊ,EN,ʌ,EN456
3000,0.01036837501451369,i,EN,ʌ,EN459
3001,0.06921408176422117,ɪ,EN,ʌ,EN459
3002,0.025997707061469505,eɪ,EN,ʌ,EN459
3003,0.20501344352960588,ɛ,EN,ʌ,EN459
3004,0.16058647707104678,æ,EN,ʌ,EN459
3005,0.118744695931673,ɑ,EN,ʌ,EN459
3006,0.35889057219028475,ʌ,EN,ʌ,EN459
3007,0.01694245561957354,oʊ,EN,ʌ,EN459
3008,0.01022764462977643,u,EN,ʌ,EN459
3009,0.024014540016651105,ʊ,EN,ʌ,EN459
3010,0.011979447538033079,i,EN,ʌ,EN521
3011,0.05078223627060648,ɪ,EN,ʌ,EN521
3012,0.022769949957728332,eɪ,EN,ʌ,EN521
3013,0.08807368576526639,ɛ,EN,ʌ,EN521
3014,0.13269986808300016,æ,EN,ʌ,EN521
3015,0.11414165794849393,ɑ,EN,ʌ,EN521
3016,0.4533765345811844,ʌ,EN,ʌ,EN521
3017,0.04084262959659094,oʊ,EN,ʌ,EN521
3018,0.0268425483256578,u,EN,ʌ,EN521
3019,0.058491443470120384,ʊ,EN,ʌ,EN521
3020,0.016039688978344162,i,EN,ʌ,EN892
3021,0.03849899787455794,ɪ,EN,ʌ,EN892
3022,0.02444900106638665,eɪ,EN,ʌ,EN892
3023,0.1164282344281673,ɛ,EN,ʌ,EN892
3024,0.0993753723800182,æ,EN,ʌ,EN892
3025,0.14864335805177686,ɑ,EN,ʌ,EN892
3026,0.4083597272634506,ʌ,EN,ʌ,EN892
3027,0.05756086967885489,oʊ,EN,ʌ,EN892
3028,0.030082250200211956,u,EN,ʌ,EN892
3029,0.06056250855326648,ʊ,EN,ʌ,EN892
3030,0.01721646850928659,i,EN,ʌ,EN894
3031,0.054067216999828784,ɪ,EN,ʌ,EN894
3032,0.01246371138840909,eɪ,EN,ʌ,EN894
3033,0.06405689418315882,ɛ,EN,ʌ,EN894
3034,0.2073424845933914,æ,EN,ʌ,EN894
3035,0.3566586822271347,ɑ,EN,ʌ,EN894
3036,0.1631158635020256,ʌ,EN,ʌ,EN894
3037,0.04833876416087145,oʊ,EN,ʌ,EN894
3038,0.040304262004792646,u,EN,ʌ,EN894
3039,0.03643567226827138,ʊ,EN,ʌ,EN894
3040,0.02047652807086702,i,EN,oʊ,EN1289
3041,0.019251731038093512,ɪ,EN,oʊ,EN1289
3042,0.00465475106611842,eɪ,EN,oʊ,EN1289
3043,0.00946778249926861,ɛ,EN,oʊ,EN1289
3044,0.0026875950978137103,æ,EN,oʊ,EN1289
3045,0.02259966935962433,ɑ,EN,oʊ,EN1289
3046,0.0672400470823049,ʌ,EN,oʊ,EN1289
3047,0.1850161597132683,oʊ,EN,oʊ,EN1289
3048,0.41754701137542727,u,EN,oʊ,EN1289
3049,0.25105871409177777,ʊ,EN,oʊ,EN1289
3050,0.02390147596597667,i,EN,oʊ,EN1487
3051,0.03106574546545739,ɪ,EN,oʊ,EN1487
3052,0.01303391419351096,eɪ,EN,oʊ,EN1487
3053,0.010183237260207482,ɛ,EN,oʊ,EN1487
3054,0.0485248208045959,æ,EN,oʊ,EN1487
3055,0.40265906751155855,ɑ,EN,oʊ,EN1487
3056,0.08143813610076901,ʌ,EN,oʊ,EN1487
3057,0.14120606034994124,oʊ,EN,oʊ,EN1487
3058,0.12971448302268979,u,EN,oʊ,EN1487
3059,0.11827306449413295,ʊ,EN,oʊ,EN1487
3060,0.06045155711472031,i,EN,oʊ,EN1492
3061,0.03648363072425123,ɪ,EN,oʊ,EN1492
3062,0.01033933283761139,eɪ,EN,oʊ,EN1492
3063,0.00754686477594072,ɛ,EN,oʊ,EN1492
3064,0.00404717368073758,æ,EN,oʊ,EN1492
3065,0.03700252138078207,ɑ,EN,oʊ,EN1492
3066,0.07206768095493313,ʌ,EN,oʊ,EN1492
3067,0.15329478755593298,oʊ,EN,oʊ,EN1492
3068,0.3410954773426056,u,EN,oʊ,EN1492
3069,0.2776709750294685,ʊ,EN,oʊ,EN1492
3070,0.1414687305688858,i,EN,oʊ,EN1708
3071,0.19573539197444914,ɪ,EN,oʊ,EN1708
3072,0.019250630028545806,eɪ,EN,oʊ,EN1708
3073,0.03876973204314705,ɛ,EN,oʊ,EN1708
3074,0.006812133500352449,æ,EN,oʊ,EN1708
3075,0.016430785693228207,ɑ,EN,oʊ,EN1708
3076,0.059299409016966786,ʌ,EN,oʊ,EN1708
3077,0.057606289535760836,oʊ,EN,oʊ,EN1708
3078,0.30340026766061784,u,EN,oʊ,EN1708
3079,0.161226649582386,ʊ,EN,oʊ,EN1708
3080,0.03409568574279542,i,EN,oʊ,EN1719
3081,0.02793345153331752,ɪ,EN,oʊ,EN1719
3082,0.00609854590147729,eɪ,EN,oʊ,EN1719
3083,0.0101694449782371,ɛ,EN,oʊ,EN1719
3084,0.00213828445412212,æ,EN,oʊ,EN1719
3085,0.013105900678783622,ɑ,EN,oʊ,EN1719
3086,0.06772391907870766,ʌ,EN,oʊ,EN1719
3087,0.13183210790157315,oʊ,EN,oʊ,EN1719
3088,0.4106477856636047,u,EN,oʊ,EN1719
3089,0.29625487327575684,ʊ,EN,oʊ,EN1719
3090,0.03022348154336208,i,EN,oʊ,EN1971
3091,0.01667641978710884,ɪ,EN,oʊ,EN1971
3092,0.003375371568836219,eɪ,EN,oʊ,EN1971
3093,0.0032463205279781903,ɛ,EN,oʊ,EN1971
3094,0.0016146493726409302,æ,EN,oʊ,EN1971
3095,0.02605171743780369,ɑ,EN,oʊ,EN1971
3096,0.05181508176028721,ʌ,EN,oʊ,EN1971
3097,0.16492528766393658,oʊ,EN,oʊ,EN1971
3098,0.4261626660823822,u,EN,oʊ,EN1971
3099,0.2759090095758438,ʊ,EN,oʊ,EN1971
3100,0.02697596922516819,i,EN,oʊ,EN2331
3101,0.050571987032890266,ɪ,EN,oʊ,EN2331
3102,0.01130738751962776,eɪ,EN,oʊ,EN2331
3103,0.029263772629201358,ɛ,EN,oʊ,EN2331
3104,0.00754309617914255,æ,EN,oʊ,EN2331
3105,0.0282591382041573,ɑ,EN,oʊ,EN2331
3106,0.13674734383821485,ʌ,EN,oʊ,EN2331
3107,0.1628438740968704,oʊ,EN,oʊ,EN2331
3108,0.2654508113861084,u,EN,oʊ,EN2331
3109,0.28103659152984617,ʊ,EN,oʊ,EN2331
3110,0.030521802976727443,i,EN,oʊ,EN2346
3111,0.029299849458038752,ɪ,EN,oʊ,EN2346
3112,0.00488581075333052,eɪ,EN,oʊ,EN2346
3113,0.011160312220454171,ɛ,EN,oʊ,EN2346
3114,0.005290544033050491,æ,EN,oʊ,EN2346
3115,0.026862559653818542,ɑ,EN,oʊ,EN2346
3116,0.0989100813865661,ʌ,EN,oʊ,EN2346
3117,0.14625770002603528,oʊ,EN,oʊ,EN2346
3118,0.36511812806129457,u,EN,oʊ,EN2346
3119,0.28169318437576296,ʊ,EN,oʊ,EN2346
3120,0.03160539437085385,i,EN,oʊ,EN2886
3121,0.02223352165892714,ɪ,EN,oʊ,EN2886
3122,0.01594914253801103,eɪ,EN,oʊ,EN2886
3123,0.01201167674735185,ɛ,EN,oʊ,EN2886
3124,0.008595004072412812,æ,EN,oʊ,EN2886
3125,0.051535708084702446,ɑ,EN,oʊ,EN2886
3126,0.06509381383657453,ʌ,EN,oʊ,EN2886
3127,0.31538897156715395,oʊ,EN,oʊ,EN2886
3128,0.25260004699230193,u,EN,oʊ,EN2886
3129,0.22498670518398284,ʊ,EN,oʊ,EN2886
3130,0.061058297008275954,i,EN,oʊ,EN2895
3131,0.04566425438970324,ɪ,EN,oʊ,EN2895
3132,0.012916625943034828,eɪ,EN,oʊ,EN2895
3133,0.011394636658951579,ɛ,EN,oʊ,EN2895
3134,0.00493386341258879,æ,EN,oʊ,EN2895
3135,0.032195249013602704,ɑ,EN,oʊ,EN2895
3136,0.09038944989442821,ʌ,EN,oʊ,EN2895
3137,0.13841532617807387,oʊ,EN,oʊ,EN2895
3138,0.3106034636497498,u,EN,oʊ,EN2895
3139,0.29242887645959853,ʊ,EN,oʊ,EN2895
3140,0.02170153819024559,i,EN,oʊ,EN323
3141,0.012899435404688058,ɪ,EN,oʊ,EN323
3142,0.010099565051495979,eɪ,EN,oʊ,EN323
3143,0.00814889809116718,ɛ,EN,oʊ,EN323
3144,0.01000524959526951,æ,EN,oʊ,EN323
3145,0.08703937083482739,ɑ,EN,oʊ,EN323
3146,0.05999522060155865,ʌ,EN,oʊ,EN323
3147,0.39158420264720917,oʊ,EN,oʊ,EN323
3148,0.2209097325801849,u,EN,oʊ,EN323
3149,0.17761675417423245,ʊ,EN,oʊ,EN323
3150,0.012708782963454688,i,EN,oʊ,EN327
3151,0.02042010072618719,ɪ,EN,oʊ,EN327
3152,0.0035978074651211002,eɪ,EN,oʊ,EN327
3153,0.00818074634298677,ɛ,EN,oʊ,EN327
3154,0.01423560120165343,æ,EN,oʊ,EN327
3155,0.1471147537231445,ɑ,EN,oʊ,EN327
3156,0.1482911944389343,ʌ,EN,oʊ,EN327
3157,0.1698667600750923,oʊ,EN,oʊ,EN327
3158,0.2611750215291977,u,EN,oʊ,EN327
3159,0.21440920680761333,ʊ,EN,oʊ,EN327
3160,0.054838935658335655,i,EN,oʊ,EN439
3161,0.046450177207589094,ɪ,EN,oʊ,EN439
3162,0.013506710529327351,eɪ,EN,oʊ,EN439
3163,0.01041167872026558,ɛ,EN,oʊ,EN439
3164,0.012353499792516171,æ,EN,oʊ,EN439
3165,0.06691536456346506,ɑ,EN,oʊ,EN439
3166,0.10013185814023015,ʌ,EN,oʊ,EN439
3167,0.153126248717308,oʊ,EN,oʊ,EN439
3168,0.27683367431163786,u,EN,oʊ,EN439
3169,0.2654318600893021,ʊ,EN,oʊ,EN439
3170,0.033478240855038116,i,EN,oʊ,EN924
3171,0.028332330472767314,ɪ,EN,oʊ,EN924
3172,0.009279162483289789,eɪ,EN,oʊ,EN924
3173,0.01243407316505903,ɛ,EN,oʊ,EN924
3174,0.006196011323481741,æ,EN,oʊ,EN924
3175,0.03665684238076205,ɑ,EN,oʊ,EN924
3176,0.06647660322487349,ʌ,EN,oʊ,EN924
3177,0.21024171859025956,oʊ,EN,oʊ,EN924
3178,0.3500285118818283,u,EN,oʊ,EN924
3179,0.24687649458646774,ʊ,EN,oʊ,EN924
3180,0.03286941349506374,i,EN,oʊ,EN935
3181,0.017813525907695235,ɪ,EN,oʊ,EN935
3182,0.012903989944606961,eɪ,EN,oʊ,EN935
3183,0.009098506672307823,ɛ,EN,oʊ,EN935
3184,0.01012298772111531,æ,EN,oʊ,EN935
3185,0.08536549434065815,ɑ,EN,oʊ,EN935
3186,0.07873423174023625,ʌ,EN,oʊ,EN935
3187,0.34957048296928406,oʊ,EN,oʊ,EN935
3188,0.21632744073867793,u,EN,oʊ,EN935
3189,0.1871939197182655,ʊ,EN,oʊ,EN935
3190,0.044696492701768814,i,EN,oʊ,EN991
3191,0.025074295513331853,ɪ,EN,oʊ,EN991
3192,0.00846013077534731,eɪ,EN,oʊ,EN991
3193,0.00709874858148391,ɛ,EN,oʊ,EN991
3194,0.00605573705397539,æ,EN,oʊ,EN991
3195,0.051427929103374424,ɑ,EN,oʊ,EN991
3196,0.08002846464514726,ʌ,EN,oʊ,EN991
3197,0.18652869313955306,oʊ,EN,oʊ,EN991
3198,0.3369173467159271,u,EN,oʊ,EN991
3199,0.2537121474742889,ʊ,EN,oʊ,EN991
3200,0.015762155642732926,i,EN,u,EN1144
3201,0.03815366365015503,ɪ,EN,u,EN1144
3202,0.00536175898741926,eɪ,EN,u,EN1144
3203,0.02553775943815704,ɛ,EN,u,EN1144
3204,0.00060393289022609,æ,EN,u,EN1144
3205,0.00150295954663302,ɑ,EN,u,EN1144
3206,0.03686682172119612,ʌ,EN,u,EN1144
3207,0.044509499147534326,oʊ,EN,u,EN1144
3208,0.49819604158401487,u,EN,u,EN1144
3209,0.3335054010152817,ʊ,EN,u,EN1144
3210,0.30382290333509443,i,EN,u,EN1462
3211,0.1847042426466942,ɪ,EN,u,EN1462
3212,0.01414570580236608,eɪ,EN,u,EN1462
3213,0.017222861293703248,ɛ,EN,u,EN1462
3214,0.0022992811514995397,æ,EN,u,EN1462
3215,0.00407820541877295,ɑ,EN,u,EN1462
3216,0.03668594453483815,ʌ,EN,u,EN1462
3217,0.00882355403155084,oʊ,EN,u,EN1462
3218,0.3157720655202866,u,EN,u,EN1462
3219,0.11244523674249644,ʊ,EN,u,EN1462
3220,0.034938213974237416,i,EN,u,EN1474
3221,0.03196660224348302,ɪ,EN,u,EN1474
3222,0.0012756342068314097,eɪ,EN,u,EN1474
3223,0.00258610552409658,ɛ,EN,u,EN1474
3224,0.0003531949303578,æ,EN,u,EN1474
3225,0.00299097818788135,ɑ,EN,u,EN1474
3226,0.028273014910519062,ʌ,EN,u,EN1474
3227,0.02124348646029825,oʊ,EN,u,EN1474
3228,0.6200844764709472,u,EN,u,EN1474
3229,0.25628829002380366,ʊ,EN,u,EN1474
3230,0.17516620010137557,i,EN,u,EN1746
3231,0.09323025718331335,ɪ,EN,u,EN1746
3232,0.0056835078634321105,eɪ,EN,u,EN1746
3233,0.006904846103861879,ɛ,EN,u,EN1746
3234,0.0009475048456806301,æ,EN,u,EN1746
3235,0.0060905540827661305,ɑ,EN,u,EN1746
3236,0.03488273639231916,ʌ,EN,u,EN1746
3237,0.01690558027476068,oʊ,EN,u,EN1746
3238,0.503222382068634,u,EN,u,EN1746
3239,0.15696645379066468,ʊ,EN,u,EN1746
3240,0.23137266039848323,i,EN,u,EN2049
3241,0.0917801551520824,ɪ,EN,u,EN2049
3242,0.00553438034839922,eɪ,EN,u,EN2049
3243,0.016809529531747046,ɛ,EN,u,EN2049
3244,0.0030844750814139404,æ,EN,u,EN2049
3245,0.0060140138957649,ɑ,EN,u,EN2049
3246,0.04459477812051767,ʌ,EN,u,EN2049
3247,0.0143570239655673,oʊ,EN,u,EN2049
3248,0.45002723336219785,u,EN,u,EN2049
3249,0.1364257782697677,ʊ,EN,u,EN2049
3250,0.014389313850551802,i,EN,u,EN2244
3251,0.011126003134995628,ɪ,EN,u,EN2244
3252,0.0005234740732702799,eɪ,EN,u,EN2244
3253,0.0013551515876315,ɛ,EN,u,EN2244
3254,0.0004874529782682,æ,EN,u,EN2244
3255,0.0059520183596759495,ɑ,EN,u,EN2244
3256,0.028484170325100377,ʌ,EN,u,EN2244
3257,0.04878798052668569,oʊ,EN,u,EN2244
3258,0.6189214944839477,u,EN,u,EN2244
3259,0.2699729517102242,ʊ,EN,u,EN2244
3260,0.006501431996002739,i,EN,u,EN2249
3261,0.012908824486657939,ɪ,EN,u,EN2249
3262,0.0003719739390362094,eɪ,EN,u,EN2249
3263,0.0021362420171498796,ɛ,EN,u,EN2249
3264,0.0002440466378174739,æ,EN,u,EN2249
3265,0.006974557880312151,ɑ,EN,u,EN2249
3266,0.11617471948266027,ʌ,EN,u,EN2249
3267,0.04909467399120325,oʊ,EN,u,EN2249
3268,0.5108102023601532,u,EN,u,EN2249
3269,0.29478332698345183,ʊ,EN,u,EN2249
3270,0.11017597578465936,i,EN,u,EN242
3271,0.07798768095672125,ɪ,EN,u,EN242
3272,0.0037797758239320905,eɪ,EN,u,EN242
3273,0.00551648389082396,ɛ,EN,u,EN242
3274,0.0006643544387770399,æ,EN,u,EN242
3275,0.007318925485014849,ɑ,EN,u,EN242
3276,0.044976475089788394,ʌ,EN,u,EN242
3277,0.02116185128688807,oʊ,EN,u,EN242
3278,0.5649540930986404,u,EN,u,EN242
3279,0.16346438974142072,ʊ,EN,u,EN242
3280,0.07998521551489825,i,EN,u,EN2539
3281,0.03663920555263752,ɪ,EN,u,EN2539
3282,0.0015500820707529202,eɪ,EN,u,EN2539
3283,0.007102462230250191,ɛ,EN,u,EN2539
3284,0.00039513625670219995,æ,EN,u,EN2539
3285,0.00148702836595472,ɑ,EN,u,EN2539
3286,0.03210344295948738,ʌ,EN,u,EN2539
3287,0.01575267789885396,oʊ,EN,u,EN2539
3288,0.6697229206562042,u,EN,u,EN2539
3289,0.15526182949542996,ʊ,EN,u,EN2539
3290,0.17363705858588216,i,EN,u,EN2556
3291,0.07376635000109669,ɪ,EN,u,EN2556
3292,0.00608008243143553,eɪ,EN,u,EN2556
3293,0.00790728065185245,ɛ,EN,u,EN2556
3294,0.00100687541416841,æ,EN,u,EN2556
3295,0.0035100538749247394,ɑ,EN,u,EN2556
3296,0.026158826611936047,ʌ,EN,u,EN2556
3297,0.013910103496164028,oʊ,EN,u,EN2556
3298,0.5362008452415467,u,EN,u,EN2556
3299,0.1578225202858448,ʊ,EN,u,EN2556
3300,0.18349985405802727,i,EN,u,EN2756
3301,0.12533211708068845,ɪ,EN,u,EN2756
3302,0.006941484799608549,eɪ,EN,u,EN2756
3303,0.01244406495243307,ɛ,EN,u,EN2756
3304,0.00111893009743648,æ,EN,u,EN2756
3305,0.0038479496492072494,ɑ,EN,u,EN2756
3306,0.03568770308047529,ʌ,EN,u,EN2756
3307,0.010092423018068019,oʊ,EN,u,EN2756
3308,0.46360489428043367,u,EN,u,EN2756
3309,0.15743056386709212,ʊ,EN,u,EN2756
3310,0.1969641715288162,i,EN,u,EN2768
3311,0.13356256037950515,ɪ,EN,u,EN2768
3312,0.0098136523738503,eɪ,EN,u,EN2768
3313,0.01963506974279876,ɛ,EN,u,EN2768
3314,0.00286910696886475,æ,EN,u,EN2768
3315,0.004154652659781211,ɑ,EN,u,EN2768
3316,0.0447545733302831,ʌ,EN,u,EN2768
3317,0.01051126765087242,oʊ,EN,u,EN2768
3318,0.40221708714962007,u,EN,u,EN2768
3319,0.17551785856485363,ʊ,EN,u,EN2768
3320,0.21108512729406356,i,EN,u,EN43
3321,0.059550910815596526,ɪ,EN,u,EN43
3322,0.00520441411063071,eɪ,EN,u,EN43
3323,0.00835880376398558,ɛ,EN,u,EN43
3324,0.0011676221678498498,æ,EN,u,EN43
3325,0.005277841398492401,ɑ,EN,u,EN43
3326,0.023698532208800263,ʌ,EN,u,EN43
3327,0.021487719845026693,oʊ,EN,u,EN43
3328,0.5552821964025497,u,EN,u,EN43
3329,0.10888682454824443,ʊ,EN,u,EN43
3330,0.27890715301036834,i,EN,u,EN47
3331,0.0891276031732559,ɪ,EN,u,EN47
3332,0.00411473799031221,eɪ,EN,u,EN47
3333,0.00820564813911909,ɛ,EN,u,EN47
3334,0.00107586044468912,æ,EN,u,EN47
3335,0.0042636868078261,ɑ,EN,u,EN47
3336,0.03331367522478097,ʌ,EN,u,EN47
3337,0.00954734869301314,oʊ,EN,u,EN47
3338,0.46876943707466123,u,EN,u,EN47
3339,0.10267483964562411,ʊ,EN,u,EN47
3340,0.38364697992801666,i,EN,u,EN688
3341,0.13477842360734935,ɪ,EN,u,EN688
3342,0.00690202454570676,eɪ,EN,u,EN688
3343,0.012181471940129949,ɛ,EN,u,EN688
3344,0.0011608811037148801,æ,EN,u,EN688
3345,0.0033448055153711903,ɑ,EN,u,EN688
3346,0.026630051247775503,ʌ,EN,u,EN688
3347,0.00572330909781151,oʊ,EN,u,EN688
3348,0.33876512944698334,u,EN,u,EN688
3349,0.08686688095331188,ʊ,EN,u,EN688
3350,0.04259442314505571,i,EN,u,EN700
3351,0.14455204904079436,ɪ,EN,u,EN700
3352,0.0075236095115542,eɪ,EN,u,EN700
3353,0.033749695494770936,ɛ,EN,u,EN700
3354,0.007100890809670029,æ,EN,u,EN700
3355,0.00803239755332465,ɑ,EN,u,EN700
3356,0.14814655035734176,ʌ,EN,u,EN700
3357,0.02071823757141823,oʊ,EN,u,EN700
3358,0.26672581434249876,u,EN,u,EN700
3359,0.32085634768009186,ʊ,EN,u,EN700
3360,0.006006461754441221,i,EN,ʊ,EN1023
3361,0.01758858673274512,ɪ,EN,ʊ,EN1023
3362,0.00351564036682244,eɪ,EN,ʊ,EN1023
3363,0.01670112526044245,ɛ,EN,ʊ,EN1023
3364,0.00701815374195571,æ,EN,ʊ,EN1023
3365,0.04572626575827593,ɑ,EN,ʊ,EN1023
3366,0.3323154985904694,ʌ,EN,ʊ,EN1023
3367,0.10580153539776797,oʊ,EN,ʊ,EN1023
